acc_S, tp = 0, ts = 0, a = 10
acc_S, tp = 1, ts = 0, a = 90
publish, tp = 34214, ts = 65, a = 55, f = 20920
publish, tp = 34215, ts = 65, a = 76, f = 44451
publish, tp = 34216, ts = 65, a = 56, f = 26304
publish, tp = 34217, ts = 65, a = 67, f = 28534
publish, tp = 34218, ts = 65, a = 80, f = 25256
publish, tp = 34219, ts = 65, a = 25, f = 5940
publish, tp = 34220, ts = 65, a = 31, f = 43538
publish, tp = 34221, ts = 65, a = 81, f = 27530
publish, tp = 34222, ts = 65, a = 30, f = 21785
publish, tp = 34223, ts = 65, a = 30, f = 4436
publish, tp = 34224, ts = 65, a = 34, f = 42546
publish, tp = 34225, ts = 65, a = 92, f = 37748
publish, tp = 34226, ts = 65, a = 80, f = 37689
publish, tp = 34227, ts = 65, a = 92, f = 20858
approve, tp = 34228, ts = 65, m = 0, f = 24356
publish, tp = 34229, ts = 65, a = 32, f = 24356
publish, tp = 34230, ts = 65, a = 48, f = 45584
publish, tp = 34231, ts = 65, a = 23, f = 22729
publish, tp = 34232, ts = 65, a = 35, f = 33572
publish, tp = 34233, ts = 65, a = 14, f = 181
publish, tp = 34234, ts = 65, a = 40, f = 4671
publish, tp = 34235, ts = 65, a = 29, f = 48382
publish, tp = 34236, ts = 65, a = 19, f = 16066
publish, tp = 34237, ts = 65, a = 49, f = 11890
publish, tp = 34238, ts = 65, a = 45, f = 21888
publish, tp = 34239, ts = 65, a = 66, f = 46940
approve, tp = 34240, ts = 65, m = 2, f = 20199
publish, tp = 34241, ts = 65, a = 80, f = 20199
publish, tp = 34242, ts = 65, a = 55, f = 7382
publish, tp = 34243, ts = 65, a = 93, f = 32552
publish, tp = 34244, ts = 65, a = 55, f = 24678
publish, tp = 34245, ts = 65, a = 70, f = 29947
publish, tp = 34246, ts = 65, a = 76, f = 709
publish, tp = 34247, ts = 65, a = 65, f = 12619
publish, tp = 34248, ts = 65, a = 12, f = 10634
publish, tp = 34249, ts = 65, a = 35, f = 40270
publish, tp = 34250, ts = 65, a = 92, f = 37370
publish, tp = 34251, ts = 65, a = 15, f = 6340
publish, tp = 34252, ts = 65, a = 23, f = 27492
publish, tp = 34253, ts = 65, a = 12, f = 7889
publish, tp = 34254, ts = 65, a = 76, f = 23992
publish, tp = 34255, ts = 65, a = 76, f = 1232
publish, tp = 34256, ts = 65, a = 40, f = 30367
approve, tp = 34257, ts = 65, m = 10, f = 25113
publish, tp = 34258, ts = 65, a = 45, f = 25113
publish, tp = 34259, ts = 65, a = 7, f = 32703
approve, tp = 34260, ts = 65, m = 0, f = 5794
publish, tp = 34261, ts = 65, a = 92, f = 5794
publish, tp = 34262, ts = 65, a = 81, f = 25676
publish, tp = 34263, ts = 65, a = 35, f = 46030
publish, tp = 34264, ts = 65, a = 45, f = 24604
publish, tp = 34265, ts = 65, a = 76, f = 14564
publish, tp = 34266, ts = 65, a = 33, f = 2048
publish, tp = 34267, ts = 65, a = 7, f = 29841
publish, tp = 34268, ts = 65, a = 14, f = 3582
publish, tp = 34269, ts = 65, a = 23, f = 21152
publish, tp = 34270, ts = 65, a = 23, f = 3630
publish, tp = 34271, ts = 65, a = 35, f = 36372
publish, tp = 34272, ts = 65, a = 7, f = 32361
approve, tp = 34273, ts = 65, m = 10, f = 8770
publish, tp = 34274, ts = 65, a = 93, f = 8770
publish, tp = 34275, ts = 65, a = 33, f = 25873
publish, tp = 34276, ts = 65, a = 11, f = 8502
publish, tp = 34277, ts = 65, a = 36, f = 15567
publish, tp = 34278, ts = 65, a = 35, f = 3091
publish, tp = 34279, ts = 65, a = 29, f = 24898
publish, tp = 34280, ts = 65, a = 33, f = 40006
publish, tp = 34281, ts = 65, a = 4, f = 31365
publish, tp = 34282, ts = 65, a = 49, f = 47639
publish, tp = 34283, ts = 65, a = 49, f = 19004
publish, tp = 34284, ts = 65, a = 11, f = 23661
publish, tp = 34285, ts = 65, a = 36, f = 36686
publish, tp = 34286, ts = 65, a = 40, f = 14764
publish, tp = 34287, ts = 65, a = 30, f = 34408
publish, tp = 34288, ts = 65, a = 23, f = 18514
publish, tp = 34289, ts = 65, a = 92, f = 41173
publish, tp = 34290, ts = 65, a = 23, f = 14585
approve, tp = 34291, ts = 65, m = 2, f = 24777
publish, tp = 34292, ts = 65, a = 27, f = 24777
publish, tp = 34293, ts = 65, a = 30, f = 49362
approve, tp = 34294, ts = 65, m = 0, f = 30165
publish, tp = 34295, ts = 65, a = 15, f = 30165
publish, tp = 34296, ts = 65, a = 19, f = 36855
publish, tp = 34297, ts = 65, a = 30, f = 46228
approve, tp = 34298, ts = 65, m = 0, f = 47218
publish, tp = 34299, ts = 65, a = 62, f = 47218
publish, tp = 34300, ts = 65, a = 65, f = 9991
publish, tp = 34301, ts = 65, a = 80, f = 45735
publish, tp = 34302, ts = 65, a = 34, f = 18922
publish, tp = 34303, ts = 65, a = 67, f = 15501
publish, tp = 34304, ts = 65, a = 40, f = 39068
publish, tp = 34305, ts = 65, a = 45, f = 32899
publish, tp = 34306, ts = 65, a = 25, f = 41376
publish, tp = 34307, ts = 65, a = 4, f = 20968
publish, tp = 34308, ts = 65, a = 12, f = 13207
publish, tp = 34309, ts = 65, a = 15, f = 24340
publish, tp = 34310, ts = 65, a = 14, f = 38981
approve, tp = 34311, ts = 65, m = 10, f = 35605
publish, tp = 34312, ts = 65, a = 59, f = 35605
publish, tp = 34313, ts = 65, a = 19, f = 33621
publish, tp = 34314, ts = 65, a = 12, f = 23825
publish, tp = 34315, ts = 65, a = 93, f = 41371
publish, tp = 34316, ts = 65, a = 67, f = 6582
publish, tp = 34317, ts = 65, a = 12, f = 42948
approve, tp = 34318, ts = 65, m = 10, f = 5417
publish, tp = 34319, ts = 65, a = 57, f = 5417
publish, tp = 34320, ts = 65, a = 12, f = 3062
publish, tp = 34321, ts = 65, a = 45, f = 12081
publish, tp = 34322, ts = 65, a = 49, f = 674
publish, tp = 34323, ts = 65, a = 57, f = 20559
publish, tp = 34324, ts = 65, a = 30, f = 14320
publish, tp = 34325, ts = 65, a = 4, f = 23279
publish, tp = 34326, ts = 65, a = 67, f = 3301
publish, tp = 34327, ts = 65, a = 92, f = 9531
publish, tp = 34328, ts = 65, a = 56, f = 11581
publish, tp = 34329, ts = 65, a = 56, f = 36706
publish, tp = 34330, ts = 65, a = 31, f = 33736
publish, tp = 34331, ts = 65, a = 55, f = 48013
publish, tp = 34332, ts = 65, a = 55, f = 3592
publish, tp = 34333, ts = 65, a = 29, f = 42878
approve, tp = 34334, ts = 65, m = 0, f = 32443
publish, tp = 34335, ts = 65, a = 34, f = 32443
publish, tp = 34336, ts = 65, a = 55, f = 45520
publish, tp = 34337, ts = 65, a = 92, f = 38580
publish, tp = 34338, ts = 65, a = 56, f = 11618
publish, tp = 34339, ts = 65, a = 25, f = 6139
publish, tp = 34340, ts = 65, a = 32, f = 49816
publish, tp = 34341, ts = 65, a = 38, f = 14629
publish, tp = 34342, ts = 65, a = 81, f = 28845
publish, tp = 34343, ts = 65, a = 38, f = 36450
publish, tp = 34344, ts = 65, a = 76, f = 21796
publish, tp = 34345, ts = 65, a = 58, f = 31546
publish, tp = 34346, ts = 65, a = 32, f = 1256
publish, tp = 34347, ts = 65, a = 33, f = 43483
publish, tp = 34348, ts = 65, a = 32, f = 28270
publish, tp = 34349, ts = 65, a = 47, f = 28312
publish, tp = 34350, ts = 65, a = 93, f = 33060
publish, tp = 34351, ts = 65, a = 38, f = 5877
publish, tp = 34352, ts = 65, a = 38, f = 48636
approve, tp = 34353, ts = 65, m = 0, f = 48239
publish, tp = 34354, ts = 65, a = 19, f = 48239
publish, tp = 34355, ts = 65, a = 80, f = 42178
publish, tp = 34356, ts = 65, a = 65, f = 15397
publish, tp = 34357, ts = 65, a = 36, f = 38033
publish, tp = 34358, ts = 65, a = 65, f = 2778
publish, tp = 34359, ts = 65, a = 32, f = 16257
publish, tp = 34360, ts = 65, a = 48, f = 4972
publish, tp = 34361, ts = 65, a = 38, f = 33326
publish, tp = 34362, ts = 65, a = 49, f = 44952
publish, tp = 34363, ts = 65, a = 40, f = 34625
publish, tp = 34364, ts = 65, a = 70, f = 6193
publish, tp = 34365, ts = 65, a = 47, f = 26354
publish, tp = 34366, ts = 65, a = 55, f = 2448
publish, tp = 34367, ts = 65, a = 25, f = 18739
publish, tp = 34368, ts = 65, a = 19, f = 39898
publish, tp = 34369, ts = 65, a = 76, f = 44732
approve, tp = 34370, ts = 65, m = 5, f = 24125
publish, tp = 34371, ts = 65, a = 57, f = 24125
publish, tp = 34372, ts = 65, a = 57, f = 1537
publish, tp = 34373, ts = 65, a = 27, f = 33300
publish, tp = 34374, ts = 65, a = 49, f = 15252
publish, tp = 34375, ts = 65, a = 12, f = 35323
publish, tp = 34376, ts = 65, a = 32, f = 26143
publish, tp = 34377, ts = 65, a = 32, f = 36583
publish, tp = 34378, ts = 65, a = 4, f = 1122
publish, tp = 34379, ts = 65, a = 25, f = 40605
publish, tp = 34380, ts = 65, a = 81, f = 17348
publish, tp = 34381, ts = 65, a = 35, f = 41360
publish, tp = 34382, ts = 65, a = 66, f = 12077
publish, tp = 34383, ts = 65, a = 59, f = 37050
publish, tp = 34384, ts = 65, a = 55, f = 35591
publish, tp = 34385, ts = 65, a = 15, f = 8158
publish, tp = 34386, ts = 65, a = 35, f = 41351
publish, tp = 34387, ts = 65, a = 33, f = 46137
approve, tp = 34388, ts = 65, m = 10, f = 9000
publish, tp = 34389, ts = 65, a = 34, f = 9000
publish, tp = 34390, ts = 65, a = 57, f = 2837
publish, tp = 34391, ts = 65, a = 7, f = 940
publish, tp = 34392, ts = 65, a = 31, f = 35069
publish, tp = 34393, ts = 65, a = 80, f = 48010
publish, tp = 34394, ts = 65, a = 12, f = 47920
publish, tp = 34395, ts = 65, a = 36, f = 42565
publish, tp = 34396, ts = 65, a = 15, f = 24829
publish, tp = 34397, ts = 65, a = 19, f = 42131
publish, tp = 34398, ts = 65, a = 14, f = 20732
publish, tp = 34399, ts = 65, a = 19, f = 48439
publish, tp = 34400, ts = 65, a = 14, f = 28804
publish, tp = 34401, ts = 65, a = 19, f = 43511
publish, tp = 34402, ts = 65, a = 67, f = 6417
publish, tp = 34403, ts = 65, a = 65, f = 27899
publish, tp = 34404, ts = 65, a = 45, f = 41145
publish, tp = 34405, ts = 65, a = 67, f = 15565
publish, tp = 34406, ts = 65, a = 40, f = 35238
publish, tp = 34407, ts = 65, a = 23, f = 19943
publish, tp = 34408, ts = 65, a = 23, f = 38977
publish, tp = 34409, ts = 65, a = 93, f = 44522
publish, tp = 34410, ts = 65, a = 47, f = 36300
publish, tp = 34411, ts = 65, a = 29, f = 4583
publish, tp = 34412, ts = 65, a = 92, f = 6209
publish, tp = 34413, ts = 65, a = 14, f = 32663
publish, tp = 34414, ts = 65, a = 70, f = 18857
approve, tp = 34415, ts = 65, m = 1, f = 12906
publish, tp = 34416, ts = 65, a = 25, f = 12906
approve, tp = 34417, ts = 65, m = 0, f = 2755
publish, tp = 34418, ts = 65, a = 34, f = 2755
publish, tp = 34419, ts = 65, a = 40, f = 16837
publish, tp = 34420, ts = 65, a = 4, f = 25943
publish, tp = 34421, ts = 65, a = 40, f = 1609
publish, tp = 34422, ts = 65, a = 15, f = 1340
publish, tp = 34423, ts = 65, a = 29, f = 30534
publish, tp = 34424, ts = 65, a = 11, f = 30692
publish, tp = 34425, ts = 65, a = 81, f = 20577
publish, tp = 34426, ts = 65, a = 23, f = 38141
publish, tp = 34427, ts = 65, a = 36, f = 27247
publish, tp = 34428, ts = 65, a = 66, f = 23960
publish, tp = 34429, ts = 65, a = 80, f = 19881
publish, tp = 34430, ts = 65, a = 53, f = 13608
publish, tp = 34431, ts = 65, a = 55, f = 37472
publish, tp = 34432, ts = 65, a = 36, f = 14132
publish, tp = 34433, ts = 65, a = 47, f = 13495
publish, tp = 34434, ts = 65, a = 49, f = 24010
publish, tp = 34435, ts = 65, a = 47, f = 40249
publish, tp = 34436, ts = 65, a = 57, f = 27295
publish, tp = 34437, ts = 65, a = 34, f = 39431
publish, tp = 34438, ts = 65, a = 47, f = 45524
publish, tp = 34439, ts = 65, a = 23, f = 29251
publish, tp = 34440, ts = 65, a = 58, f = 21010
publish, tp = 34441, ts = 65, a = 93, f = 2931
publish, tp = 34442, ts = 65, a = 59, f = 5441
publish, tp = 34443, ts = 65, a = 27, f = 47291
publish, tp = 34444, ts = 65, a = 47, f = 30684
publish, tp = 34445, ts = 65, a = 30, f = 14993
publish, tp = 34446, ts = 65, a = 55, f = 1773
publish, tp = 34447, ts = 65, a = 49, f = 30823
publish, tp = 34448, ts = 65, a = 36, f = 18677
publish, tp = 34449, ts = 65, a = 30, f = 36489
publish, tp = 34450, ts = 65, a = 23, f = 10255
publish, tp = 34451, ts = 65, a = 11, f = 16240
publish, tp = 34452, ts = 65, a = 38, f = 1230
publish, tp = 34453, ts = 65, a = 7, f = 42868
publish, tp = 34454, ts = 65, a = 27, f = 2067
publish, tp = 34455, ts = 65, a = 29, f = 26574
publish, tp = 34456, ts = 65, a = 81, f = 49865
publish, tp = 34457, ts = 65, a = 93, f = 23416
publish, tp = 34458, ts = 65, a = 27, f = 35710
publish, tp = 34459, ts = 65, a = 38, f = 44757
publish, tp = 34460, ts = 65, a = 76, f = 32691
publish, tp = 34461, ts = 65, a = 29, f = 4630
publish, tp = 34462, ts = 65, a = 36, f = 3890
publish, tp = 34463, ts = 65, a = 35, f = 31431
publish, tp = 34464, ts = 65, a = 4, f = 23652
publish, tp = 34465, ts = 65, a = 33, f = 15882
publish, tp = 34466, ts = 65, a = 15, f = 31861
publish, tp = 34467, ts = 65, a = 57, f = 12288
publish, tp = 34468, ts = 65, a = 76, f = 17414
publish, tp = 34469, ts = 65, a = 80, f = 22571
publish, tp = 34470, ts = 65, a = 38, f = 34845
publish, tp = 34471, ts = 65, a = 7, f = 42154
publish, tp = 34472, ts = 65, a = 62, f = 42792
publish, tp = 34473, ts = 65, a = 65, f = 29009
publish, tp = 34474, ts = 65, a = 49, f = 11589
publish, tp = 34475, ts = 65, a = 76, f = 24110
publish, tp = 34476, ts = 65, a = 57, f = 30740
publish, tp = 34477, ts = 65, a = 53, f = 17814
publish, tp = 34478, ts = 65, a = 55, f = 26823
publish, tp = 34479, ts = 65, a = 30, f = 12842
publish, tp = 34480, ts = 65, a = 29, f = 23525
publish, tp = 34481, ts = 65, a = 38, f = 40704
publish, tp = 34482, ts = 65, a = 7, f = 48258
publish, tp = 34483, ts = 65, a = 76, f = 11616
publish, tp = 34484, ts = 65, a = 15, f = 13717
publish, tp = 34485, ts = 65, a = 25, f = 13880
publish, tp = 34486, ts = 65, a = 81, f = 8676
publish, tp = 34487, ts = 65, a = 32, f = 36628
approve, tp = 34488, ts = 65, m = 2, f = 24251
publish, tp = 34489, ts = 65, a = 31, f = 24251
publish, tp = 34490, ts = 65, a = 58, f = 49241
publish, tp = 34491, ts = 65, a = 81, f = 2181
publish, tp = 34492, ts = 65, a = 59, f = 33825
publish, tp = 34493, ts = 65, a = 11, f = 15591
publish, tp = 34494, ts = 65, a = 47, f = 40315
approve, tp = 34495, ts = 65, m = 10, f = 27273
publish, tp = 34496, ts = 65, a = 31, f = 27273
publish, tp = 34497, ts = 65, a = 4, f = 16279
publish, tp = 34498, ts = 65, a = 36, f = 35520
publish, tp = 34499, ts = 65, a = 11, f = 45174
publish, tp = 34500, ts = 65, a = 31, f = 32430
approve, tp = 34501, ts = 65, m = 10, f = 2837
publish, tp = 34502, ts = 65, a = 35, f = 2837
publish, tp = 34503, ts = 65, a = 55, f = 34217
publish, tp = 34504, ts = 65, a = 80, f = 14605
publish, tp = 34505, ts = 65, a = 53, f = 49
publish, tp = 34506, ts = 65, a = 65, f = 33361
publish, tp = 34507, ts = 65, a = 11, f = 39509
publish, tp = 34508, ts = 65, a = 76, f = 46958
publish, tp = 34509, ts = 65, a = 81, f = 28293
publish, tp = 34510, ts = 65, a = 76, f = 12189
publish, tp = 34511, ts = 65, a = 40, f = 27119
publish, tp = 34512, ts = 65, a = 33, f = 3844
publish, tp = 34513, ts = 65, a = 55, f = 4887
publish, tp = 34514, ts = 65, a = 76, f = 14315
publish, tp = 34515, ts = 65, a = 34, f = 28960
publish, tp = 34516, ts = 65, a = 32, f = 42294
publish, tp = 34517, ts = 65, a = 57, f = 1236
approve, tp = 34518, ts = 65, m = 10, f = 11601
publish, tp = 34519, ts = 65, a = 32, f = 11601
publish, tp = 34520, ts = 65, a = 80, f = 24893
publish, tp = 34521, ts = 65, a = 93, f = 36765
publish, tp = 34522, ts = 65, a = 76, f = 23135
publish, tp = 34523, ts = 65, a = 57, f = 21977
publish, tp = 34524, ts = 65, a = 27, f = 36068
publish, tp = 34525, ts = 65, a = 14, f = 28358
publish, tp = 34526, ts = 65, a = 59, f = 26617
approve, tp = 34527, ts = 65, m = 2, f = 4327
publish, tp = 34528, ts = 65, a = 27, f = 4327
publish, tp = 34529, ts = 65, a = 48, f = 49163
publish, tp = 34530, ts = 65, a = 66, f = 37053
publish, tp = 34531, ts = 65, a = 62, f = 45325
publish, tp = 34532, ts = 65, a = 27, f = 33919
publish, tp = 34533, ts = 65, a = 29, f = 9584
publish, tp = 34534, ts = 65, a = 15, f = 1638
approve, tp = 34535, ts = 65, m = 10, f = 19853
publish, tp = 34536, ts = 65, a = 47, f = 19853
publish, tp = 34537, ts = 65, a = 92, f = 36213
approve, tp = 34538, ts = 65, m = 0, f = 30256
publish, tp = 34539, ts = 65, a = 59, f = 30256
publish, tp = 34540, ts = 65, a = 92, f = 2310
publish, tp = 34541, ts = 65, a = 92, f = 803
publish, tp = 34542, ts = 65, a = 33, f = 11818
publish, tp = 34543, ts = 65, a = 4, f = 28299
publish, tp = 34544, ts = 65, a = 27, f = 47686
publish, tp = 34545, ts = 65, a = 30, f = 25904
publish, tp = 34546, ts = 65, a = 57, f = 44618
publish, tp = 34547, ts = 65, a = 31, f = 31184
publish, tp = 34548, ts = 65, a = 56, f = 11083
publish, tp = 34549, ts = 65, a = 4, f = 24221
publish, tp = 34550, ts = 65, a = 34, f = 12591
publish, tp = 34551, ts = 65, a = 93, f = 16626
publish, tp = 34552, ts = 65, a = 35, f = 27842
publish, tp = 34553, ts = 65, a = 4, f = 15321
publish, tp = 34554, ts = 65, a = 25, f = 1200
publish, tp = 34555, ts = 65, a = 92, f = 951
publish, tp = 34556, ts = 65, a = 11, f = 4622
approve, tp = 34557, ts = 65, m = 10, f = 12563
publish, tp = 34558, ts = 65, a = 58, f = 12563
publish, tp = 34559, ts = 65, a = 29, f = 46647
publish, tp = 34560, ts = 65, a = 40, f = 85
approve, tp = 34561, ts = 65, m = 2, f = 20485
publish, tp = 34562, ts = 65, a = 7, f = 20485
publish, tp = 34563, ts = 65, a = 66, f = 9623
publish, tp = 34564, ts = 65, a = 76, f = 36313
publish, tp = 34565, ts = 65, a = 53, f = 15658
publish, tp = 34566, ts = 65, a = 25, f = 12686
publish, tp = 34567, ts = 65, a = 19, f = 31094
publish, tp = 34568, ts = 65, a = 65, f = 7163
publish, tp = 34569, ts = 65, a = 76, f = 9079
publish, tp = 34570, ts = 65, a = 58, f = 14727
publish, tp = 34571, ts = 65, a = 36, f = 4879
publish, tp = 34572, ts = 65, a = 33, f = 25374
publish, tp = 34573, ts = 65, a = 29, f = 15520
publish, tp = 34574, ts = 65, a = 31, f = 35918
publish, tp = 34575, ts = 65, a = 55, f = 46580
publish, tp = 34576, ts = 65, a = 15, f = 39467
approve, tp = 34577, ts = 65, m = 0, f = 35926
publish, tp = 34578, ts = 65, a = 92, f = 35926
publish, tp = 34579, ts = 65, a = 92, f = 21545
publish, tp = 34580, ts = 65, a = 33, f = 39600
publish, tp = 34581, ts = 65, a = 32, f = 14155
publish, tp = 34582, ts = 65, a = 38, f = 21324
approve, tp = 34583, ts = 65, m = 0, f = 49770
publish, tp = 34584, ts = 65, a = 92, f = 49770
publish, tp = 34585, ts = 65, a = 56, f = 31690
publish, tp = 34586, ts = 65, a = 58, f = 26280
publish, tp = 34587, ts = 65, a = 4, f = 7934
publish, tp = 34588, ts = 65, a = 27, f = 8972
publish, tp = 34589, ts = 65, a = 15, f = 865
publish, tp = 34590, ts = 65, a = 81, f = 11491
publish, tp = 34591, ts = 65, a = 25, f = 13924
publish, tp = 34592, ts = 65, a = 47, f = 7997
publish, tp = 34593, ts = 65, a = 92, f = 782
publish, tp = 34594, ts = 65, a = 38, f = 26663
publish, tp = 34595, ts = 65, a = 12, f = 30619
publish, tp = 34596, ts = 65, a = 14, f = 15269
publish, tp = 34597, ts = 65, a = 58, f = 6393
publish, tp = 34598, ts = 65, a = 38, f = 6727
publish, tp = 34599, ts = 65, a = 30, f = 4310
publish, tp = 34600, ts = 65, a = 55, f = 30700
publish, tp = 34601, ts = 65, a = 55, f = 614
publish, tp = 34602, ts = 65, a = 35, f = 10149
publish, tp = 34603, ts = 65, a = 15, f = 42927
publish, tp = 34604, ts = 65, a = 32, f = 42459
publish, tp = 34605, ts = 65, a = 62, f = 44594
approve, tp = 34606, ts = 65, m = 0, f = 14745
publish, tp = 34607, ts = 65, a = 92, f = 14745
publish, tp = 34608, ts = 65, a = 7, f = 35167
publish, tp = 34609, ts = 65, a = 80, f = 42153
publish, tp = 34610, ts = 65, a = 55, f = 20781
publish, tp = 34611, ts = 65, a = 35, f = 23450
publish, tp = 34612, ts = 65, a = 30, f = 38076
publish, tp = 34613, ts = 65, a = 4, f = 19356
publish, tp = 34614, ts = 65, a = 57, f = 41173
publish, tp = 34615, ts = 65, a = 76, f = 16857
publish, tp = 34616, ts = 65, a = 47, f = 27550
publish, tp = 34617, ts = 65, a = 49, f = 45249
publish, tp = 34618, ts = 65, a = 7, f = 2939
publish, tp = 34619, ts = 65, a = 40, f = 49362
publish, tp = 34620, ts = 65, a = 58, f = 37395
publish, tp = 34621, ts = 65, a = 35, f = 18743
publish, tp = 34622, ts = 65, a = 45, f = 16151
publish, tp = 34623, ts = 65, a = 12, f = 6892
publish, tp = 34624, ts = 65, a = 11, f = 21927
publish, tp = 34625, ts = 65, a = 30, f = 36758
publish, tp = 34626, ts = 65, a = 33, f = 13606
publish, tp = 34627, ts = 65, a = 40, f = 48318
approve, tp = 34628, ts = 65, m = 10, f = 46702
approve, tp = 34629, ts = 65, m = 0, f = 47147
approve, tp = 34630, ts = 65, m = 10, f = 30020
approve, tp = 34631, ts = 65, m = 2, f = 37802
approve, tp = 34632, ts = 65, m = 10, f = 4381
approve, tp = 34633, ts = 65, m = 10, f = 33661
approve, tp = 34634, ts = 65, m = 0, f = 14781
approve, tp = 34635, ts = 65, m = 10, f = 44073
approve, tp = 34636, ts = 65, m = 0, f = 29976
approve, tp = 34637, ts = 65, m = 0, f = 13446
approve, tp = 34638, ts = 65, m = 5, f = 9041
approve, tp = 34639, ts = 65, m = 10, f = 29254
approve, tp = 34640, ts = 65, m = 2, f = 47783
approve, tp = 34641, ts = 65, m = 10, f = 28379
approve, tp = 34642, ts = 65, m = 0, f = 12100
approve, tp = 34643, ts = 65, m = 10, f = 21036
approve, tp = 34644, ts = 65, m = 10, f = 1108
approve, tp = 34645, ts = 65, m = 0, f = 23646
approve, tp = 34646, ts = 65, m = 2, f = 33471
approve, tp = 34647, ts = 65, m = 10, f = 26727
approve, tp = 34648, ts = 65, m = 10, f = 40674
approve, tp = 34649, ts = 65, m = 0, f = 20551
approve, tp = 34650, ts = 65, m = 1, f = 22997
approve, tp = 34651, ts = 65, m = 1, f = 12864
approve, tp = 34652, ts = 65, m = 10, f = 34473
approve, tp = 34653, ts = 65, m = 10, f = 3513
